0,1,2,3,4,5,6,7,8,9
0.24284560237853448,-0.13521765967067748,0.4537361502950502,0.46248124955062897,0.5264675891385543,-0.31851444800976153,-0.05577276754090088,0.012085073556259828,-0.02812833661397456,-0.0018372350024468689
0.18931046962518788,0.34419404171325735,0.06133922582765593,0.5312898859667132,0.05863460944220503,-0.09495770053835202,-0.0799964208327581,-0.03458315779125272,-0.07015233960838374,-0.011411136837486313
0.2412047198946863,-0.10869398007554759,0.643136581471944,0.5113923298959633,0.43093773454142215,-0.1649669248279961,-0.07393506581494264,-0.038047451078717744,-0.09789834097983266,-0.002092438396356134
0.2685988653307304,0.46596850065495893,-0.12945138998382988,-0.11689766525465256,0.1811254105742836,-0.1649583198323273,-0.07702762722161903,-0.06558750480927987,-0.10570115225677877,-0.012474839118345123
0.1776920661612522,0.2678773042978131,0.3220916325851736,-0.07897670578604263,0.18310057429702203,-0.16236881534079667,-0.06562980073916404,-0.04952374627792354,-0.08537041560798826,-0.009193697195315924
0.19659510170844746,0.2686786412133382,0.2907736891217303,-0.09302268720870968,0.18309027828942406,-0.16332194612460402,-0.07172532127016365,-0.054932660080326365,-0.09234566004028111,-0.011347872215852742
0.18673109000388743,0.3286640358012889,0.13226191933808834,0.36090400841071363,0.07455540239574633,-0.09149684606687655,-0.06512608511567641,-0.06398552919451067,-0.10080948061885607,-0.010403095284701446
0.19582198746064858,0.2578116339818491,0.29243117994904927,-0.07559242485604105,0.16724979309420773,-0.12635067996491237,-0.07986973517825932,-0.06222389186773243,-0.10250949342076117,-0.010262079601777932
0.1958224778617151,0.25782530367685924,0.3006741766126051,-0.0917243107642533,0.1823675400032363,-0.12858865595701766,-0.07981981708700492,-0.060938390326539416,-0.08820145569380507,-0.010227466729400645
0.2015308934813411,0.26845818508499997,0.290395939445312,-0.11285443518254594,0.18373144416103154,-0.1272245141042219,-0.07995541003543777,-0.06393168243071942,-0.10517885155068056,-0.011372159175936002
0.23802088354403325,0.22990143213654118,0.28336658314345076,-0.11471729916509348,0.17424118609207528,-0.16714503297024677,-0.07096224615346888,-0.0642649076748671,-0.1042919161386193,-0.012595153844325045
0.2399772505333813,0.35027223509528527,-0.07811749400294947,-0.11664852111665173,0.17904353449034935,-0.15489310519219093,-0.07515442746413008,-0.0646982387094229,-0.10473456022753334,-0.011730702920180127
0.1849382645787899,0.33861111733365484,0.05827110803062527,0.5267794673075457,0.05522261594526349,-0.09958213250049094,-0.08068571221444658,-0.034830127020072606,-0.10189810161551786,-0.010891289456296872
0.1958224778617151,0.25782530367685924,0.2923941348406818,-0.07556307334503959,0.1823675400032363,-0.12635067996491237,-0.08012296210928811,-0.060938390326539416,-0.08464056130679821,-0.010327128493166084
0.25043012726455105,0.3212794117032808,0.037942827933415364,-0.1074060105219273,0.17901131369717652,-0.15717678551879824,-0.06866609697381625,-0.06401770541793815,-0.10076875693172196,-0.01040539181852255
0.17851629381686732,0.3303437752880801,0.10866784539553155,0.4431050849520383,0.05445710012241771,-0.08751318258579668,-0.07079363021979565,-0.059274855446807245,-0.10550636486281358,-0.012347159704268248
0.19581537901465773,0.2578116339818491,0.29243117994904927,-0.08078888025783437,0.16724979309420773,-0.12635067996491237,-0.08187339044399143,-0.0630661164179895,-0.10251558123680678,-0.010318254623072684
0.17851629381686732,0.3303437752880801,0.10866784539553155,0.45282954475921555,0.05445710012241771,-0.08751318258579668,-0.07079084390689437,-0.059274855446807245,-0.10549524384609996,-0.012620341179379586
0.25050958978631477,0.3384662524397425,0.036343613731060306,-0.11731407029658396,0.18321625468594369,-0.16629563111761314,-0.07461927627084645,-0.06558610221788451,-0.10592955666994114,-0.011435284039643046
0.18573925060481727,0.31871169419366546,0.09359770722537851,0.48110086767583204,0.04534823097727876,-0.09597358639331317,-0.08014117776908472,-0.06384112371297843,-0.10511953795371902,-0.010386815744525137
0.18183886231347798,0.3306799379534933,0.10037865361884903,0.4361462415296853,0.05285178328306299,-0.0871961197743699,-0.07072247629174354,-0.05890881851097235,-0.10554124189692891,-0.012309881752755582
0.19986358599732482,0.23754274639004236,0.2903350050505611,-0.11275016113183423,0.17427995055810327,-0.16548178313633988,-0.07981242035700706,-0.0656124990449846,-0.10521253257469579,-0.011627952337165397
0.1850994254020727,0.32843382182952835,0.14142303078819082,0.3761956004118673,0.07455540239574633,-0.08371148334239144,-0.07085083212695019,-0.06434312625519192,-0.1053877160450699,-0.011477313661474954
0.1850994254020727,0.3286652431563348,0.13136072410129543,0.3761956004118673,0.07455540239574633,-0.08371148334239144,-0.07084494327344584,-0.06398074104076389,-0.10532767071169602,-0.0104158863268075
0.18395665023129712,0.31792614269167235,0.10111907625411969,0.48209739571476445,0.04821087853356011,-0.1082960196706495,-0.08186130491267583,-0.04455873592535538,-0.08709924805903724,-0.010318535473099966
0.18142826697028708,0.31553513317275933,0.11150052847946842,0.44587815325516655,0.05521102397646215,-0.09589794324157516,-0.07446555703098402,-0.04985689070982486,-0.10521285971575602,-0.010473802238880702
0.1892303719730492,0.34419404171325735,0.06574549185304031,0.5312898859667132,0.0556570816038536,-0.09653328507500007,-0.08219752149428429,-0.03458315779125272,-0.09230703817454528,-0.012364546648201559
0.1868733192187874,0.31800245827009194,0.13226191933808834,0.36090400841071363,0.07455540239574633,-0.09152260725714886,-0.07412002633638108,-0.06398552919451067,-0.10080948061885607,-0.010405164570586888
0.1781277452077583,0.3218482824925908,0.13082688904873943,0.37620377546034134,0.07455540239574633,-0.09634448166197006,-0.07535538964887258,-0.0495374620183769,-0.10489040655431339,-0.01182666326123871
0.2604409194009911,0.2688888289361775,0.22405740801553758,-0.1143788720813257,0.17914311230821595,-0.16485237125012792,-0.07228291952686866,-0.06455823028925181,-0.10530838528011995,-0.010414461932332187
0.25043012726455105,0.3191816574851455,0.036343613731060306,-0.11665160164079166,0.17899053400813542,-0.15633804426025796,-0.07440205563421637,-0.06473379558049987,-0.10592196945298239,-0.011435284039643046
0.18923537080672406,0.31994462765423326,0.09762773036347144,0.48164624905446596,0.05211131419025513,-0.09579582339838268,-0.07072319914615727,-0.04943434430372146,-0.10207578492866219,-0.011099197469621408
0.18183886231347798,0.3273105405743853,0.10045750590730693,0.43978138798955285,0.05410565438068599,-0.08707860502717991,-0.07072247629174354,-0.06420402799616443,-0.10098528777191934,-0.012309881752755582
0.18573925060481727,0.31834009078603814,0.0932234619657864,0.48110086767583204,0.04534823097727876,-0.09597358639331317,-0.08032694648149363,-0.05521084116042975,-0.10221264942902024,-0.010388827551629488
0.26069597412871326,0.23754274639004236,0.26806932934256833,-0.1170675131212907,0.17458286312071303,-0.1668672097985556,-0.06161848207688893,-0.06555829244582963,-0.10565613028196308,-0.011197761255169397
0.18190952261289658,0.3383999105965627,0.058635535832369245,0.5326820477303204,0.04021043649898276,-0.07876627066256281,-0.08068571221444658,-0.05075830623520295,-0.10164770038737934,-0.010411465209667107
0.18228011857538828,0.34375587924720674,0.06598972163558277,0.5312898859667132,0.0528532166196572,-0.08771427283037542,-0.0843560867120422,-0.03333174556349104,-0.07563637842848141,-0.01180233637273533
0.18755658646849524,0.3436942999344583,0.06598972163558277,0.5312898859667132,0.0523444726756197,-0.09659578955851211,-0.0843560867120422,-0.03333174556349104,-0.0821883091944976,-0.011777714993462151
0.2687489689600954,0.3315390073911999,0.03791066147496094,-0.11740559460023568,0.18296603193594704,-0.1673181110358864,-0.06819632846431087,-0.06468707823341945,-0.10429432235781042,-0.011434091979156423
0.25233308344090555,0.2668327935167917,0.10171520412286243,-0.11714046096887305,0.17991734158603195,-0.16733673380311473,-0.07470866065701982,-0.05530844286239926,-0.10571329164123039,-0.011225740616296356
0.26530284050226616,0.2390814655083012,0.22280395114850596,-0.11437103855102689,0.1754975090917502,-0.16548178313633988,-0.07249585764533013,-0.06564094020117306,-0.10521224341860912,-0.01129175192064018
0.18395665023129712,0.31792614269167235,0.10111907625411969,0.48209739571476445,0.048130047206178785,-0.1083182208092044,-0.08261315139575724,-0.050151137851227816,-0.08630213163486565,-0.011084902470551642
0.2616844830152922,0.46217268289563984,-0.12945138998382988,-0.11689766525465256,0.1811220499316389,-0.1648904526420866,-0.07181055261011617,-0.06442881073404251,-0.10565746881370384,-0.012474839118345123
0.1850994254020727,0.32843382182952835,0.14219285800085604,0.3761956004118673,0.07455540239574633,-0.09538256961751254,-0.0670891179596105,-0.06447080627742882,-0.10240905251983998,-0.01147380098733232
0.1848329260368056,0.31856086405622697,0.09773638836447962,0.48164624905446596,0.05429220363108178,-0.0965592968316114,-0.07383842501316462,-0.04948423874887245,-0.10208759659091328,-0.012228121382824085
0.2193969617996492,0.3321454384387926,0.12357067642728266,-0.11547178589203247,0.18216330236558176,-0.12932666138064067,-0.07070323471443526,-0.0618453646427882,-0.1024683526117411,-0.011435594326866817
0.2679973751459322,0.35492514297525335,-0.0780720122493193,-0.11677947293843431,0.18138881418175146,-0.1649785986886619,-0.06974102276653592,-0.06438626822739507,-0.10539132562728809,-0.011114334323289904
0.2575750154327549,0.35189765531151124,-0.12274097874907569,-0.11552186407616824,0.17899077507578598,-0.1648895582454428,-0.07429245061282676,-0.06382026494761793,-0.10478564604813896,-0.012466801008777584
0.21789443712792791,0.3101417746745717,0.124470284263761,-0.1155300206818891,0.17698031419380023,-0.15385681054628772,-0.07523906427236328,-0.05794155442933762,-0.10463500241188513,-0.012553139386643021
