x,y
1.0,0.0
0.9997507945630869,3.483021580122232e-05
0.9990034266657467,0.00013903070905508155
0.997758641300553,0.00031174198938281904
0.9960176792966289,0.000551567787997902
0.9937822760827619,0.0008566281368284904
0.9910546599574902,0.001224631230292727
0.9878375498678869,0.0016529617089369824
0.9841341526992535,0.002138782452744974
0.9799481600784286,0.0026791465078645337
0.9752837446938915,0.003271115407833271
0.9701455561363378,0.0039118799001901195
0.9645387162638652,0.004598878959430125
0.9584688140963944,0.005329912961855189
0.9519419002444118,0.006103247017617117
0.9449644808775901,0.006917700697090183
0.9375435112392969,0.007772720746024356
0.929686388713456,0.008668433846703627
0.9214009454506753,0.00960567703745772
0.9126954405609882,0.010586004034529356
0.9035785518809927,0.011611666390401908
0.8940593673235961,0.012685569151438454
0.8841473758189854,0.013811201424108887
0.8738524578558546,0.014992543001675697
0.8631848756323197,0.01623394892053838
0.852155262826336,0.017540014486761936
0.8407746139958169,0.0189154239191948
0.8290542736190188,0.020364786278428266
0.8170059247861193,0.021892462775440068
0.8046415775532583,0.023502389867673203
0.7919735569706532,0.02519790274425554
0.77901449079672,0.02698156387021058
0.7657772969104507,0.028855001199567066
0.7522751704345887,0.03081876048060895
0.7385215705824448,0.03287217576806485
0.7245302072414601,0.03501326183521789
0.7103150273068921,0.03723863165530265
0.6958902007792466,0.0395434415105869
0.6812701066393123,0.04192136560607625
0.6664693185148806,0.044364601331634716
0.6515025901534364,0.04686390555168285
0.6363848407153017,0.04940866152652795
0.6211311399018916,0.05198697530501521
0.6057566929339095,0.0545857996953845
0.5902768253944511,0.057191083239806775
0.5747069679521305,0.05978794100633034
0.559062640979454,0.06236084348611451
0.5433594390817753,0.0648938194575649
0.527613015552254,0.06737066836313424
0.511839066768312,0.06977517754676034
0.49605331654514334,0.07209133962445567
0.48027150046187367,0.07430356530826082
0.464509350175992,0.07639688717198592
0.44878257774169333,0.07835715012989933
0.4331068599477605,0.08017118478765277
0.4174978226906003,0.08182696030626428
0.401971025398011,0.08331371398044851
