x,y
1.0,0.0
0.9997532801828658,7.652013219443679e-05
0.9990133642141358,0.0003056721757878737
0.99778098230154,0.0006862367339444032
0.996057350657239,0.0012162002370259644
0.9938441702975689,0.0018927826789031175
0.9911436253643444,0.0027124756538419257
0.9879583809693737,0.003671089920127296
0.9842915805643155,0.004763811523739748
0.9801468428384715,0.0059852653429451836
0.9755282581475768,0.0073295847662281435
0.9704403844771128,0.008790486094754555
0.9648882429441257,0.01036134616907259
0.9588773128419905,0.012035281660016474
0.9524135262330098,0.013805228437073496
0.9455032620941839,0.015664019434423616
0.9381533400219317,0.017604459475377966
0.9303710135019718,0.019619395589238326
0.9221639627510075,0.021701781459194554
0.9135402871372809,0.023844734773639784
0.9045084971874737,0.02604158641346117
0.8950775061878452,0.02828592059114692
0.8852566213878945,0.030571605260135134
0.8750555348152298,0.03289281233049856
0.8644843137107058,0.035244027455262346
0.8535533905932737,0.037620049385603406
0.8422735529643444,0.04001597912796165
0.8306559326618259,0.04242719936673814
0.8187119948743449,0.0448493448378736
0.8064535268264883,0.04727826454646186
0.7938926261462365,0.049709976911191354
0.7810416889260653,0.05214061908571918
0.7679133974894983,0.05456639184840146
0.7545207078751857,0.056983501563987515
0.7408768370508576,0.05938810080138082
0.7269952498697734,0.061776229238460725
0.7128896457825363,0.06414375649702123
0.6985739453173903,0.06648632852759713
0.684062276342339,0.06879931910553184
0.6693689601226456,0.07107778790702818
0.6545084971874737,0.07331644650876522
0.6394955530196147,0.07550963349929424
0.6243449435824273,0.07765129970780373
0.6090716206982713,0.07973500434952535
0.5936906572928623,0.08175392266108701
0.5782172325201154,0.08370086535800092
0.5626666167821521,0.08556830999503366
0.5470541566592572,0.08734844405351563
0.5313952597646566,0.08903321932293724
0.515705379539064,0.09061441689270436
0.49999999999999994,0.09208372182888785
0.48429462046093585,0.09343280638522239
0.4686047402353433,0.094653420392241
0.45294584334074284,0.09573748728765688
0.4373333832178478,0.09667720409883758
0.42178276747988447,0.09746514356783942
0.4063093427071376,0.09809435652374716
0.39092837930172875,0.0985584725580827
0.3756550564175726,0.09885179704818056
0.3605044469803853,0.09896940260130692
0.3454915028125262,0.09890721305876997
0.3306310398773542,0.09866207830342666
0.31593772365766104,0.09823183825416487
0.30142605468260963,0.09761537460473993
0.28711035421746367,0.09681264906868829
0.2730047501302266,0.09582472712323375
0.2591231629491423,0.0946537864988763
0.24547929212481434,0.09330310993298303
0.23208660251050156,0.09177706199005535
0.21895831107393465,0.09008105004303396
0.2061073738537635,0.08822146980341819
0.1935464731735117,0.08620563607747629
0.18128800512565513,0.08404169970577147
0.16934406733817398,0.08173855190815828
0.15772644703565564,0.0793057175010938
0.14644660940672627,0.0767532386736989
0.13551568628929417,0.07409155119909326
0.12494446518477026,0.07133135511425515
0.11474337861210532,0.06848348202178109
0.1049224938121548,0.06555876124789732
0.09549150281252633,0.06256788713108391
0.08645971286271903,0.05952128971369
0.07783603724899246,0.05642901106470581
0.06962898649802812,0.05330058937599147
0.06184665997806821,0.050144952848130496
0.054496737905815995,0.046970325217815474
0.04758647376699021,0.04378414457919838
0.04112268715800943,0.04059299692050568
0.03511175705587427,0.0374025655386426
0.029559615522887273,0.03421759721321193
0.02447174185242318,0.03104188572254336
0.019853157161528467,0.02787827297350323
0.015708419435684462,0.024728667699804533
0.012041619030626283,0.021594081366190218
0.00885637463565564,0.0184746806041419
0.006155829702431115,0.015369855204523263
0.003942649342761062,0.012278300409439735
0.002219017698460002,0.009198111984903813
0.0009866357858642205,0.006126892322554774
0.0002467198171342,0.003061865617087407
0.0,0.0
0.0002467198171342,-0.002243175612868089
0.0009866357858642205,-0.004472379534677794
0.002219017698460002,-0.0066737923255673895
0.003942649342761062,-0.008833896865958046
0.00615582970243117,-0.010939624097404163
0.008856374635655695,-0.012978492360422061
0.012041619030626283,-0.014938738359924632
0.015708419435684462,-0.016809437926502083
0.019853157161528467,-0.01858061490916022
0.024471741852423234,-0.020243336729280734
0.029559615522887273,-0.02178979534306044
0.03511175705587438,-0.023213372596677183
0.041122687158009485,-0.02450868921072937
0.04758647376699027,-0.025671636893671662
0.05449673790581616,-0.026699393353401032
0.06184665997806821,-0.027590420247137076
0.06962898649802829,-0.02834444437757527
0.07783603724899252,-0.028962422703350116
0.08645971286271908,-0.029446491979670794
0.09549150281252639,-0.0297999040763715
0.10492249381215485,-0.030026948231673956
0.11474337861210548,-0.03013286168719561
0.12494446518477031,-0.03012373031012184
0.13551568628929422,-0.030006380939469765
0.14644660940672632,-0.02978826729303032
0.1577264470356557,-0.02947735133849949
0.1693440673381742,-0.029081982065716244
0.18128800512565524,-0.02861077359665046
0.19354647317351176,-0.02807248453627932
0.20610737385376338,-0.027475900401807918
0.21895831107393493,-0.026829720871456395
0.23208660251050184,-0.02614245346942386
0.24547929212481445,-0.025422315153312815
0.2591231629491424,-0.024677143097367026
0.2730047501302265,-0.023914315772823984
0.2871103542174639,-0.02314068521931043
0.30142605468260986,-0.022362521182544656
0.3159377236576611,-0.021585467567842215
0.3306310398773543,-0.020814511430316818
0.3454915028125262,-0.020053964495482354
0.36050444698038564,-0.019307456982368222
0.3756550564175728,-0.018577943289265063
0.3909283793017288,-0.017867718903586845
0.4063093427071377,-0.017178447715527994
0.42178276747988447,-0.016511198753293925
0.43733338321784815,-0.015866491218351816
0.452945843340743,-0.015244346584569189
0.4686047402353434,-0.014644346436958954
0.48429462046093585,-0.014065694665171831
0.4999999999999999,-0.013507282594458492
0.5157053795390644,-0.012967755632600027
0.5313952597646568,-0.012445580034759027
0.5470541566592573,-0.011939108438286865
0.5626666167821521,-0.011446642894682843
0.5782172325201154,-0.010966494224114765
0.5936906572928625,-0.010497036636737215
0.6090716206982715,-0.010036756701669765
0.6243449435824274,-0.009584295895805072
0.6394955530196146,-0.009138486127246154
0.6545084971874736,-0.008698377798591374
0.6693689601226459,-0.00826326014986667
0.6840622763423392,-0.007832673795994777
0.6985739453173904,-0.007406415545687633
0.7128896457825363,-0.0069845357540727
0.7269952498697737,-0.006567328616926861
0.7408768370508578,-0.0061553159570625505
0.7545207078751858,-0.005749225180471478
0.7679133974894984,-0.005349962188932322
0.7810416889260653,-0.004958580124987934
0.7938926261462369,-0.004576244893001114
0.8064535268264885,-0.004204198445379991
0.818711994874345,-0.0038437208454857965
0.8306559326618259,-0.003496092118151308
0.8422735529643444,-0.0031625548755857542
0.853553390593274,-0.0028442786616352683
0.8644843137107059,-0.0025423268922658967
0.8750555348152299,-0.002257627186513788
0.8852566213878947,-0.0019909457821515957
0.8950775061878451,-0.0017428666164215998
0.904508497187474,-0.001513775527123996
0.9135402871372811,-0.0013038498960688033
0.9221639627510076,-0.0011130539184904884
0.9303710135019718,-0.0009411395416512691
0.9381533400219317,-0.000787652976692558
0.9455032620941841,-0.0006519465529471516
0.9524135262330098,-0.0005331955563816787
0.9588773128419906,-0.0004304195763950295
0.9648882429441257,-0.0003425077804013119
0.9704403844771128,-0.0002682474457199888
0.9755282581475768,-0.00020635500517990503
0.9801468428384716,-0.00015550880802788156
0.9842915805643155,-0.00011438276231104909
0.9879583809693737,-8.168000953003822e-05
0.9911436253643444,-5.6165787243033324e-05
0.9938441702975689,-3.669866019058938e-05
0.996057350657239,-2.225934471549667e-05
0.99778098230154,-1.1976413649404086e-05
0.9990133642141358,-5.148247904836423e-06
0.9997532801828658,-1.2606948562763206e-06
1.0,0.0
